timestamp                  ,actionName                    ,odoo-version ,userId ,ipAddr     ,id        ,stageId ,partnerId                  ,text
2021-02-10 14:54:33.293755 ,Create Stage                  ,          10 ,     4 ,172.18.0.1 ,Temporary ,        ,                           ,
2021-02-10 14:54:49.390771 ,Create Stage                  ,          10 ,     4 ,172.18.0.1 ,test      ,        ,                           ,
2021-02-10 14:55:05.525848 ,Rename Stage                  ,          10 ,     4 ,172.18.0.1 ,62        ,        ,                           ,renamed test stage
2021-02-10 14:55:15.278843 ,Delete Stage                  ,          10 ,     4 ,172.18.0.1 ,62        ,        ,                           ,
2021-02-10 14:55:20.793107 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,23        ,     35 ,                           ,
2021-02-10 14:55:59.485957 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,initialiase the git repository
2021-02-10 14:56:15.493504 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,buy milk
2021-02-10 14:56:49.027642 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,work on code
2021-02-10 14:57:03.455864 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,catch up on the emails
2021-02-10 14:57:17.323237 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,prepare for the interview
2021-02-10 14:57:51.830823 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,learn python programming language basics
2021-02-10 14:58:13.902932 ,Create Note                   ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,clean the house
2021-02-10 14:58:27.319070 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,24        ,     35 ,                           ,
2021-02-10 14:58:31.444139 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,41        ,      3 ,                           ,
2021-02-10 14:58:33.842313 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,42        ,      2 ,                           ,
2021-02-10 14:58:35.434498 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,43        ,      1 ,                           ,
2021-02-10 14:58:37.277579 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,35        ,     61 ,                           ,
2021-02-10 14:58:43.375862 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,47        ,      3 ,                           ,
2021-02-10 14:58:45.899927 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,51        ,      2 ,                           ,
2021-02-10 14:58:48.346904 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,50        ,      1 ,                           ,
2021-02-10 14:58:50.753906 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,46        ,      3 ,                           ,
2021-02-10 14:59:29.047199 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,25        ,     35 ,                           ,
2021-02-10 14:59:38.739626 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,50        ,        ,                           ,
2021-02-10 14:59:42.466806 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,48        ,        ,                           ,
2021-02-10 14:59:45.761929 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,49        ,        ,                           ,
2021-02-10 14:59:49.346509 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,51        ,        ,                           ,
2021-02-10 14:59:56.856312 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,52        ,        ,                           ,
2021-02-10 15:00:00.456973 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,47        ,        ,                           ,
2021-02-10 15:00:02.419932 ,Change Note Colour            ,          10 ,     4 ,172.18.0.1 ,46        ,        ,                           ,
2021-02-10 15:00:08.768757 ,Move Note                     ,          10 ,     4 ,172.18.0.1 ,26        ,     35 ,                           ,
2021-02-10 15:00:10.214465 ,Open Note                     ,          10 ,     4 ,172.18.0.1 ,50        ,        ,                           ,
2021-02-10 15:00:15.467467 ,Create new tag                ,          10 ,     4 ,172.18.0.1 ,          ,        ,                           ,work
2021-02-10 15:00:17.943783 ,Change Tag Colour             ,          10 ,     4 ,172.18.0.1 ,4         ,        ,                           ,
2021-02-10 15:00:21.025149 ,Change Tag Colour             ,          10 ,     4 ,172.18.0.1 ,5         ,        ,                           ,
2021-02-10 15:00:24.796876 ,Add tag                       ,          10 ,     4 ,172.18.0.1 ,[13]      ,        ,                           ,
2021-02-10 15:00:49.939232 ,Add tag                       ,          10 ,     4 ,172.18.0.1 ,[13]      ,        ,                           ,
2021-02-10 15:01:13.192964 ,Open Note                     ,          10 ,     4 ,172.18.0.1 ,48        ,        ,                           ,
2021-02-10 15:01:20.989068 ,Add tag                       ,          10 ,     4 ,172.18.0.1 ,[13]      ,        ,                           ,
2021-02-10 15:01:27.213139 ,Open Note                     ,          10 ,     4 ,172.18.0.1 ,51        ,        ,                           ,
