timestamp                  ,actionName                    ,odoo-version,userId ,ipAddr     ,id        ,stageId ,partnerId              ,text
2021-02-10 18:59:16.528678 ,Create Stage                  ,10,     5 ,172.18.0.1 ,temporary ,        ,                       ,
2021-02-10 18:59:43.667491 ,Rename Stage                  ,10,     5 ,172.18.0.1 ,61        ,        ,                       ,TEMPORARY
2021-02-10 19:00:55.664595 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,complete the assignment
2021-02-10 19:01:21.438517 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,prepare for exam
2021-02-10 19:01:40.838677 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,cancel the newspaper
2021-02-10 19:02:04.837703 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,setup new OS
2021-02-10 19:02:13.877376 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,buy groceries
2021-02-10 19:02:36.910596 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,prepare for meeting with supervisor
2021-02-10 19:03:26.622508 ,Create Note                   ,10,     5 ,172.18.0.1 ,          ,        ,                       ,shop new clothes
2021-02-10 19:03:38.578273 ,Move Note                     ,10,     5 ,172.18.0.1 ,23        ,     35 ,                       ,
2021-02-10 19:03:49.493784 ,Move Note                     ,10,     5 ,172.18.0.1 ,24        ,     35 ,                       ,
2021-02-10 19:04:16.964955 ,Move Note                     ,10,     5 ,172.18.0.1 ,51        ,      2 ,                       ,
2021-02-10 19:04:19.028477 ,Move Note                     ,10,     5 ,172.18.0.1 ,52        ,      1 ,                       ,
2021-02-10 19:04:21.220919 ,Move Note                     ,10,     5 ,172.18.0.1 ,47        ,      1 ,                       ,
2021-02-10 19:04:24.258377 ,Move Note                     ,10,     5 ,172.18.0.1 ,49        ,      2 ,                       ,
2021-02-10 19:04:28.011370 ,Move Note                     ,10,     5 ,172.18.0.1 ,46        ,      3 ,                       ,
2021-02-10 19:05:39.037699 ,Move Note                     ,10,     5 ,172.18.0.1 ,25        ,     35 ,                       ,
2021-02-10 19:06:01.134228 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,47        ,        ,                       ,
2021-02-10 19:06:03.296850 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,52        ,        ,                       ,
2021-02-10 19:06:08.408007 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,49        ,        ,                       ,
2021-02-10 19:06:12.098160 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,51        ,        ,                       ,
2021-02-10 19:06:14.360420 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,48        ,        ,                       ,
2021-02-10 19:06:17.436068 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,50        ,        ,                       ,
2021-02-10 19:06:22.970449 ,Change Note Colour            ,10,     5 ,172.18.0.1 ,46        ,        ,                       ,
2021-02-10 19:06:29.239273 ,Move Note                     ,10,     5 ,172.18.0.1 ,26        ,     35 ,                       ,
2021-02-10 19:07:07.015188 ,Open Note                     ,10,     5 ,172.18.0.1 ,47        ,        ,                       ,
2021-02-10 19:07:12.700269 ,Create new tag                ,10,     5 ,172.18.0.1 ,          ,        ,                       ,work
2021-02-10 19:07:14.950528 ,Change Tag Colour             ,10,     5 ,172.18.0.1 ,5         ,        ,                       ,
